"ANO_CMPT","MES_CMPT","Cod_Habilitacao","CNES"
"2024","11","2301","2384299"
"2024","11","2304","2384299"
"2024","11","1602","2384299"
"2024","11","1505","2384299"
"2024","11","1901","2384299"
"2024","11","1101","2384299"
"2024","11","0802","2384299"
"2024","11","0506","2384299"
"2024","11","0504","2384299"
"2024","11","2502","2384299"
"2024","11","1709","2384299"
"2024","11","0803","2384299"
"2024","11","0804","2384299"
"2024","11","0805","2384299"
"2024","11","1102","2384299"
"2024","11","2418","2384299"
"2024","11","2901","2384299"
"2024","11","3801","2384299"
"2024","11","0202","2384299"
"2024","11","1202","2384299"
"2024","11","1617","2384299"
"2024","11","3501","2384299"
"2024","11","1718","2384299"
"2024","11","2606","2384299"
"2024","11","2420","2384299"
"2024","11","2902","2384299"
"2024","11","2409","2384299"
"2024","11","3202","2384299"
"2024","11","2416","2384299"
"2024","11","2436","2384299"
"2024","11","1618","2384299"
"2024","11","1504","2384299"
"2024","11","1416","2384299"
"2024","11","2407","2384299"
"2024","11","2611","2384299"
"2024","11","2205","2384299"
"2024","11","2802","2384299"
"2024","11","0305","2384299"
"2024","11","1414","2384299"
"2024","11","2604","2384299"
"2024","11","2402","2384299"
"2024","11","2403","2384299"
"2024","11","2401","2384299"
"2024","11","2803","2384299"
"2024","11","2425","2384299"
"2024","11","3701","2384299"
"2024","11","0806","2384299"
"2024","09","0807","2384299"
"2024","09","3515","2384299"
"2024","09","2422","2384299"
"2024","09","1204","2384299"
"2024","09","2301","2384299"
"2024","09","2304","2384299"
"2024","09","1602","2384299"
"2024","09","1505","2384299"
"2024","09","1901","2384299"
"2024","09","1101","2384299"
"2024","09","0802","2384299"
"2024","09","0506","2384299"
"2024","09","0504","2384299"
"2024","09","2502","2384299"
"2024","09","1709","2384299"
"2024","09","0803","2384299"
"2024","09","0804","2384299"
"2024","09","0805","2384299"
"2024","09","1102","2384299"
"2024","09","2418","2384299"
"2024","09","2901","2384299"
"2024","09","3801","2384299"
"2024","09","0202","2384299"
"2024","09","1202","2384299"
"2024","09","1617","2384299"
"2024","09","3501","2384299"
"2024","09","1718","2384299"
"2024","09","2606","2384299"
"2024","09","2420","2384299"
"2024","09","2902","2384299"
"2024","09","1723","2384299"
"2024","09","2409","2384299"
"2024","09","3202","2384299"
"2024","09","2416","2384299"
"2024","09","2436","2384299"
"2024","09","1618","2384299"
"2024","09","1504","2384299"
"2024","09","1416","2384299"
"2024","09","2407","2384299"
"2024","09","2611","2384299"
"2024","09","2205","2384299"
"2024","09","2802","2384299"
"2024","09","0305","2384299"
"2024","09","1414","2384299"
"2024","09","2604","2384299"
"2024","09","2402","2384299"
"2024","09","2403","2384299"
"2024","09","2401","2384299"
"2024","09","2803","2384299"
"2024","09","2425","2384299"
"2024","09","3701","2384299"
"2024","09","0806","2384299"
"2024","09","1708","2384299"
"2024","09","1902","2384299"
"2022","06","1203","2252694"
"2022","06","2610","2252694"
"2022","06","2901","2252694"
"2022","06","0901","2252694"
"2022","06","0903","2252694"
"2022","06","1202","2252694"
"2022","06","0907","2252694"
"2022","06","0906","2252694"
"2022","06","0904","2252694"
"2022","06","0902","2252694"
"2022","06","2413","2252694"
"2022","06","2420","2252694"
"2022","06","2601","2252694"
"2022","06","1707","2252694"
"2022","06","1708","2252694"
"2022","06","2301","2252694"
"2022","06","1901","2252694"
"2022","06","2304","2252694"
"2022","06","1101","2252694"
"2022","06","0903","2707675"
"2022","06","0902","2707675"
"2022","06","0901","2707675"
"2022","06","1102","2707675"
"2022","06","2803","2707675"
"2022","06","2802","2707675"
"2022","06","1902","2707675"
"2022","06","3202","2707675"
"2022","06","2501","2707675"
"2022","06","2601","2707675"
"2022","06","2603","2707675"
"2022","06","1414","2707675"
"2022","06","2610","2707675"
"2022","06","1203","2707675"
"2022","06","1101","2707675"
"2022","06","1404","2707675"
"2022","06","2901","2707675"
"2022","06","1901","2707675"
"2022","06","0907","2707675"
"2022","06","0906","2707675"
"2022","06","0904","2707675"
"2022","06","2501","2244306"
"2022","06","2420","2244306"
"2022","06","2304","2244306"
"2022","06","1901","2244306"
"2022","06","1902","2244306"
"2022","06","1204","2244306"
"2022","06","2401","2244306"
"2022","06","2402","2244306"
"2022","06","1414","2244306"
"2022","06","3508","2244306"
"2022","06","2408","2244306"
"2022","06","2603","2244306"
"2022","06","1203","2244306"
"2022","06","1101","2244306"
"2022","06","0901","2244306"
"2022","06","2901","2244306"
"2022","06","2601","2244306"
"2022","06","2302","2244306"
"2022","06","0907","2244306"
"2022","06","0906","2244306"
"2022","06","0905","2244306"
"2022","06","0904","2244306"
"2022","06","0903","2244306"
"2022","06","0902","2244306"
"2022","06","0806","2244306"
"2022","06","2428","2244306"
"2022","06","2803","2244306"
"2022","06","3507","2244306"
"2022","06","1504","2244306"
"2022","06","1505","2244306"
"2022","06","2802","2244306"
"2022","06","2204","2244306"
"2022","06","2610","2244306"
"2022","06","1709","2244306"
"2022","06","0801","2244306"
"2022","06","0803","2244306"
"2022","06","0805","2244306"
"2022","06","1301","2244306"
"2022","06","2202","2244306"
"2022","06","1707","2244306"
"2022","06","1708","2244306"
"2022","06","1102","2244306"
"2024","08","1414","2384299"
"2024","08","2604","2384299"
"2024","08","2402","2384299"
"2024","08","2403","2384299"
"2024","08","2401","2384299"
"2024","08","0305","2384299"
"2024","08","2611","2384299"
"2024","08","2205","2384299"
"2024","08","2802","2384299"
"2024","08","2407","2384299"
"2024","08","1416","2384299"
"2024","08","2436","2384299"
"2024","08","2416","2384299"
"2024","08","3202","2384299"
"2024","08","1618","2384299"
"2024","08","1504","2384299"
"2024","08","1723","2384299"
"2024","08","2902","2384299"
"2024","08","2409","2384299"
"2024","08","3501","2384299"
"2024","08","1718","2384299"
"2024","08","2606","2384299"
"2024","08","2420","2384299"
"2024","08","3801","2384299"
"2024","08","2901","2384299"
"2024","08","1102","2384299"
"2024","08","2418","2384299"
"2024","08","1709","2384299"
"2024","08","0803","2384299"
"2024","08","0804","2384299"
"2024","08","0805","2384299"
"2024","08","0202","2384299"
"2024","08","1202","2384299"
"2024","08","1617","2384299"
"2024","08","0504","2384299"
"2024","08","1901","2384299"
"2024","08","1101","2384299"
"2024","08","0802","2384299"
"2024","08","0506","2384299"
"2024","08","1505","2384299"
"2024","08","2301","2384299"
"2024","08","2304","2384299"
"2024","08","1602","2384299"
"2024","08","2502","2384299"
"2024","08","3515","2384299"
"2024","08","2422","2384299"
"2024","08","1204","2384299"
"2024","08","1708","2384299"
"2024","08","1902","2384299"
"2024","08","0807","2384299"
"2024","08","2425","2384299"
"2024","08","3701","2384299"
"2024","08","0806","2384299"
"2024","08","2803","2384299"
"2024","05","1801","0003816"
"2024","05","0803","0003816"
"2024","05","0804","0003816"
"2024","05","0805","0003816"
"2024","05","0806","0003816"
"2024","05","0807","0003816"
"2024","05","2301","0003816"
"2024","05","2501","0003816"
"2024","05","2604","0003816"
"2024","05","0503","0003816"
"2024","05","1202","0003816"
"2024","05","1708","0003816"
"2024","05","3508","0003816"
"2024","05","3509","0003816"
"2024","05","3510","0003816"
"2024","05","3511","0003816"
"2024","05","3512","0003816"
"2024","05","2401","0003816"
"2024","05","2402","0003816"
"2024","05","3507","0003816"
"2024","05","2606","0003816"
"2024","05","2901","0003816"
"2024","05","0506","0003816"
"2024","05","2304","0003816"
"2024","05","1102","0003816"
"2024","05","1204","0003816"
"2024","05","1901","0003816"
"2024","05","1902","0003816"
"2024","05","1601","0003816"
"2024","05","0202","0003816"
"2024","05","1203","0003816"
"2024","05","1101","0003816"
"2024","05","2420","0003816"
"2024","05","2407","0003816"
"2024","05","1723","0003816"
"2024","05","1409","0003816"
"2024","05","3002","0003816"
"2024","05","1504","0003816"
"2024","05","1505","0003816"
"2024","05","0802","0003816"
"2024","05","2418","0003816"
"2024","05","2425","0003816"
"2024","05","1415","0004731"
"2024","05","1404","0004731"
"2024","05","2802","0004731"
"2024","05","1902","0004731"
"2024","05","2610","0004731"
"2024","05","2803","0004731"
"2024","05","1901","0004731"
"2024","05","1414","0004731"
"2024","04","2604","0003816"
"2024","04","0503","0003816"
"2024","04","1801","0003816"
"2024","04","0803","0003816"
"2024","04","0804","0003816"
"2024","04","0805","0003816"
"2024","04","0806","0003816"
"2024","04","0807","0003816"
"2024","04","2901","0003816"
"2024","04","0506","0003816"
"2024","04","2301","0003816"
"2024","04","1202","0003816"
"2024","04","2304","0003816"
"2024","04","1102","0003816"
"2024","04","1203","0003816"
"2024","04","1101","0003816"
"2024","04","2420","0003816"
"2024","04","1708","0003816"
"2024","04","1601","0003816"
"2024","04","0202","0003816"
"2024","04","2501","0003816"
"2024","04","1409","0003816"
"2024","04","3508","0003816"
"2024","04","3509","0003816"
"2024","04","3510","0003816"
"2024","04","3511","0003816"
"2024","04","3512","0003816"
"2024","04","3507","0003816"
"2024","04","2401","0003816"
"2024","04","2402","0003816"
"2024","04","1204","0003816"
"2024","04","1901","0003816"
"2024","04","1902","0003816"
"2024","04","2407","0003816"
"2024","04","1723","0003816"
"2024","04","2418","0003816"
"2024","04","2425","0003816"
"2024","04","1504","0003816"
"2024","04","1505","0003816"
"2024","04","0802","0003816"
"2024","04","3002","0003816"
"2024","04","2606","0003816"
"2024","04","2802","0004731"
"2024","04","1902","0004731"
"2024","04","1901","0004731"
"2024","04","2610","0004731"
"2024","04","1415","0004731"
"2024","04","1414","0004731"
"2024","04","1404","0004731"
"2024","04","2803","0004731"
"2024","10","2802","0012505"
"2024","10","1203","0012505"
"2024","10","2301","0012505"
"2024","10","2304","0012505"
"2024","10","2601","0012505"
"2024","10","1602","0012505"
"2024","10","0101","0012505"
"2024","10","1101","0012505"
"2024","10","2610","0012505"
"2024","10","2703","0012505"
"2024","10","2420","0012505"
"2024","10","1708","0012505"
"2024","10","2501","0012505"
"2024","10","2901","0012505"
"2024","10","0803","0012505"
"2024","10","0805","0012505"
"2024","10","0801","0012505"
"2024","10","2803","0012505"
"2024","10","2608","0012505"
"2024","10","1723","0012505"
"2024","10","2408","0012505"
"2024","10","2407","0012505"
"2024","10","0806","0012505"
"2024","10","1505","0012505"
"2024","10","1504","0012505"
"2024","10","0506","0012505"
"2024","10","1202","2295415"
"2024","10","1106","2295415"
"2024","10","1101","2295415"
"2024","10","1105","2295415"
"2024","10","1706","2295415"
"2024","10","1504","2295415"
"2024","10","1505","2295415"
"2024","10","1902","2295415"
"2024","10","1723","2295415"
"2024","10","2420","2295415"
"2024","10","1102","2295415"
"2024","10","2601","2295415"
"2024","10","0506","2295415"
"2024","10","2407","2295415"
"2024","10","2696","2295415"
"2024","10","2610","2295415"
"2024","10","2902","2295415"
"2024","10","3003","2295415"
"2024","10","2501","2295415"
"2020","08","1901","2252694"
"2020","08","1203","2252694"
"2020","08","1101","2252694"
"2020","08","2601","2252694"
"2020","08","2304","2252694"
"2020","08","2301","2252694"
"2020","08","2420","2252694"
"2020","08","2612","2252694"
"2020","08","2901","2252694"
"2020","08","0901","2252694"
"2020","08","0903","2252694"
"2020","08","1202","2252694"
"2020","08","0907","2252694"
"2020","08","0906","2252694"
"2020","08","0904","2252694"
"2020","08","0902","2252694"
"2020","08","2610","2252694"
"2020","08","1707","2252694"
"2020","08","1708","2252694"
"2020","08","2802","2707675"
"2020","08","2803","2707675"
"2020","08","2601","2707675"
"2020","08","2501","2707675"
"2020","08","1902","2707675"
"2020","08","1414","2707675"
"2020","08","1203","2707675"
"2020","08","1101","2707675"
"2020","08","1404","2707675"
"2020","08","2901","2707675"
"2020","08","1901","2707675"
"2020","08","0907","2707675"
"2020","08","0906","2707675"
"2020","08","0904","2707675"
"2020","08","0903","2707675"
"2020","08","0902","2707675"
"2020","08","0901","2707675"
"2020","08","1102","2707675"
"2020","08","2610","2707675"
"2020","08","3202","2707675"
"2020","08","2603","2707675"
"2020","08","2420","2244306"
"2020","08","2304","2244306"
"2020","08","2501","2244306"
"2020","08","2601","2244306"
"2020","08","2408","2244306"
"2020","08","1414","2244306"
"2020","08","1901","2244306"
"2020","08","1902","2244306"
"2020","08","1709","2244306"
"2020","08","1301","2244306"
"2020","08","1204","2244306"
"2020","08","2610","2244306"
"2020","08","2401","2244306"
"2020","08","2402","2244306"
"2020","08","2204","2244306"
"2020","08","2202","2244306"
"2020","08","0801","2244306"
"2020","08","0803","2244306"
"2020","08","0805","2244306"
"2020","08","1707","2244306"
"2020","08","1708","2244306"
"2020","08","2612","2244306"
"2020","08","2302","2244306"
"2020","08","1102","2244306"
"2020","08","0907","2244306"
"2020","08","0906","2244306"
"2020","08","0905","2244306"
"2020","08","0904","2244306"
"2020","08","0903","2244306"
"2020","08","0902","2244306"
"2020","08","0806","2244306"
"2020","08","2603","2244306"
"2020","08","1203","2244306"
"2020","08","1101","2244306"
"2020","08","0901","2244306"
"2020","08","2901","2244306"
"2020","08","2802","2244306"
"2020","08","2803","2244306"
"2020","08","1504","2244306"
"2020","08","1505","2244306"
"2022","03","1707","2252694"
"2022","03","1202","2252694"
"2022","03","0907","2252694"
"2022","03","0906","2252694"
"2022","03","0904","2252694"
"2022","03","0902","2252694"
"2022","03","2304","2252694"
"2022","03","2301","2252694"
"2022","03","0903","2252694"
"2022","03","0901","2252694"
"2022","03","2901","2252694"
"2022","03","1901","2252694"
